date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2023-03-10 03:00:00 EST",1678435200,100.03,102.18,NE,3,7,,78,-4.5,-1.2,-4,,24100,,,8,,,-1.1,-2
"2023-03-10 02:00:00 EST",1678431600,100.08,102.24,NNE,2,10,,91,-3.2,-1.9,-6,,24100,,,8,,,-1.8,-2
"2023-03-10 01:00:00 EST",1678428000,100.16,102.32,N,35,9,,84,-4.3,-1.9,-5,,24100,,,8,,,-1.6,-2.5
"2023-03-10 00:00:00 EST",1678424400,100.19,102.35,NW,32,11,,88,-4.1,-2.4,-6,,24100,,,8,,,-1.8,-2.7
"2023-03-09 23:00:00 EST",1678420800,100.24,102.41,N,35,8,,85,-4.3,-2.1,-5,,24100,,,8,,,-1.7,-2.2
"2023-03-09 22:00:00 EST",1678417200,100.32,102.49,N,34,12,,79,-5,-1.8,-6,,24100,,,8,,,-1.3,-1.9
"2023-03-09 21:00:00 EST",1678413600,100.4,102.57,N,35,17,,75,-5.3,-1.3,-6,,24100,,,0,,,-0.8,-1.5
"2023-03-09 20:00:00 EST",1678410000,100.48,102.65,N,35,20,,70,-5.4,-0.7,-6,,24100,,,0,,,0.9,-0.7
"2023-03-09 19:00:00 EST",1678406400,100.52,102.69,N,36,23,,66,-5.2,0.3,,,24100,,,1,,,1.3,0.3
"2023-03-09 18:00:00 EST",1678402800,100.55,102.72,N,34,19,,62,-5.2,1.2,,,24100,,,1,,,2.2,1.2
"2023-03-09 17:00:00 EST",1678399200,100.6,102.77,NW,31,21,,62,-4.7,1.9,,,24100,,,1,,,2.5,1.9
"2023-03-09 16:00:00 EST",1678395600,100.6,102.77,NW,31,22,,59,-4.7,2.4,,,24100,,,1,,,2.8,2.3
"2023-03-09 15:00:00 EST",1678392000,100.56,102.73,NE,3,8,,55,-5.8,2.3,,,24100,,,1,,,2.5,1.8
"2023-03-09 14:00:00 EST",1678388400,100.63,102.8,NE,3,17,,58,-5.6,1.9,,,24100,,,2,,,2,1.2
"2023-03-09 13:00:00 EST",1678384800,100.68,102.85,N,36,20,,60,-5.7,1.3,,,24100,,,2,,,1.4,0.6
"2023-03-09 12:00:00 EST",1678381200,100.75,102.92,NNE,1,18,,59,-6.5,0.5,,,24100,,,2,,,0.6,-0.5
"2023-03-09 11:00:00 EST",1678377600,100.77,102.95,N,35,21,34,59,-7.6,-0.6,-6,,24100,,,1,,,-0.4,-1.4
"2023-03-09 10:00:00 EST",1678374000,100.76,102.94,N,35,22,32,61,-7.8,-1.3,-7,,24100,,,1,,,-1.3,-2.2
"2023-03-09 09:00:00 EST",1678370400,100.78,102.96,NNW,34,17,27,63,-8.3,-2.1,-7,,24100,,,1,,,-2.1,-3.1
"2023-03-09 08:00:00 EST",1678366800,100.79,102.97,N,0,23,33,66,-8.6,-3.1,-10,,24100,,,1,,,-3.1,-3.6
"2023-03-09 07:00:00 EST",1678363200,100.8,102.98,N,35,19,,68,-8.7,-3.5,-9,,24100,,,1,,,-3.2,-3.8
"2023-03-09 06:00:00 EST",1678359600,100.77,102.95,N,35,19,,69,-8.6,-3.6,-10,,24100,,,0,,,-3.1,-3.7
"2023-03-09 05:00:00 EST",1678356000,100.77,102.95,N,35,23,,66,-8.4,-3,-9,,24100,,,0,,,-2.8,-3.4
"2023-03-09 04:00:00 EST",1678352400,100.81,102.99,N,35,26,,65,-8.5,-2.8,-10,,24100,,,0,,,-2.6,-3
